"latinName";"kiswahiliName";"fishingGround";"date";"lunarCycle";"month";"season";"metier";"wpue";"reef";"depth.int.std";"seagrass.int.std";"temperature.std";"X.utm";"Y.utm"
"5732";"Scarus ghobban";"Pono kawaida";"Mwamba kungu";"2014-12-24";3;12;"NEMS";109;0.1;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"5734";"Lethrinus mahsena";"Changu tuku";"Mwamba kungu";"2014-06-04";3;6;"SEMS";111;0.435;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"5738";"Siganus sutor";"Tasi uzi";"Mwamba kungu";"2014-06-04";3;6;"SEMS";111;6.47;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"5745";"Lethrinus mahsena";"Changu tuku";"Mwamba kungu";"2014-06-15";2;6;"SEMS";102;0.13;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"5756";"Lethrinus mahsena";"Changu tuku";"Mwamba kungu";"2014-06-29";3;6;"SEMS";66;0.24;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"5765";"Siganus sutor";"Tasi uzi";"Mwamba kungu";"2014-11-08";2;11;"NEMS";62;1.9885;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"5769";"Lethrinus mahsena";"Changu tuku";"Mwamba kungu";"2014-11-05";1;11;"NEMS";65;0.086;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"5773";"Siganus sutor";"Tasi uzi";"Mwamba kungu";"2014-11-05";1;11;"NEMS";122;1.375;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"5776";"Siganus sutor";"Tasi uzi";"Mwamba kungu";"2014-11-05";1;11;"NEMS";123;2.0595;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"5783";"Lutjanus fulviflamma";"Changu ginge kawaida";"Mwamba kungu";"2014-11-06";2;11;"NEMS";88;0.377;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"5786";"Lethrinus mahsena";"Changu tuku";"Mwamba kungu";"2014-11-06";2;11;"NEMS";88;0.157;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"5793";"Scarus ghobban";"Pono kawaida";"Mwamba kungu";"2014-11-06";2;11;"NEMS";88;0.042;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"5795";"Siganus sutor";"Tasi uzi";"Mwamba kungu";"2014-11-06";2;11;"NEMS";88;0.439444444444444;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"5800";"Siganus sutor";"Tasi uzi";"Mwamba kungu";"2014-11-15";4;11;"NEMS";123;8;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"5803";"Lethrinus mahsena";"Changu tuku";"Mwamba kungu";"2014-11-15";4;11;"NEMS";114;0.0605;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"5809";"Siganus sutor";"Tasi uzi";"Mwamba kungu";"2014-11-23";3;11;"NEMS";123;0.5475;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"5820";"Lutjanus fulviflamma";"Changu ginge kawaida";"Mwamba kungu";"2014-11-29";1;11;"NEMS";74;0.1225;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"5822";"Lethrinus lentjan ";"Changu njana";"Mwamba kungu";"2014-11-29";1;11;"NEMS";74;0.228;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"5823";"Lethrinus mahsena";"Changu tuku";"Mwamba kungu";"2014-11-29";1;11;"NEMS";74;0.23525;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"5828";"Scarus ghobban";"Pono kawaida";"Mwamba kungu";"2014-11-29";1;11;"NEMS";74;1.1;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"5831";"Siganus sutor";"Tasi uzi";"Mwamba kungu";"2014-11-29";1;11;"NEMS";74;1.01275;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"5832";"Siganus sutor";"Tasi uzi";"Mwamba kungu";"2014-10-16";4;10;"SEMS";62;6.65;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"5833";"Lethrinus mahsena";"Changu tuku";"Mwamba kungu";"2014-10-23";3;10;"SEMS";42;0.0476666666666667;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"5834";"Siganus sutor";"Tasi uzi";"Mwamba kungu";"2014-10-23";3;10;"SEMS";42;3.35233333333333;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"5835";"Siganus sutor";"Tasi uzi";"Mwamba kungu";"2014-10-23";3;10;"SEMS";62;3.55;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"5836";"Lutjanus fulviflamma";"Changu ginge kawaida";"Mwamba kungu";"2014-10-04";1;10;"SEMS";88;0.709222222222222;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"5837";"Lethrinus lentjan ";"Changu njana";"Mwamba kungu";"2014-10-04";1;10;"SEMS";88;0.39;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"5841";"Lutjanus fulviflamma";"Changu ginge kawaida";"Mwamba kungu";"2014-10-04";1;10;"SEMS";109;0.205;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"5842";"Lethrinus lentjan ";"Changu njana";"Mwamba kungu";"2014-10-04";1;10;"SEMS";109;0.265;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"5849";"Scarus ghobban";"Pono kawaida";"Mwamba kungu";"2014-10-06";1;10;"SEMS";71;0.0666666666666667;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"5852";"Scarus ghobban";"Pono kawaida";"Mwamba kungu";"2014-10-06";1;10;"SEMS";122;0.344;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"5855";"Scarus ghobban";"Pono kawaida";"Mwamba kungu";"2014-10-14";2;10;"SEMS";108;0.43;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"5864";"Lethrinus mahsena";"Changu tuku";"Mwamba kungu";"2014-10-22";4;10;"SEMS";122;0.49;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"5868";"Scarus ghobban";"Pono kawaida";"Mwamba kungu";"2014-10-22";4;10;"SEMS";122;2.831;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"5875";"Scarus ghobban";"Pono kawaida";"Mwamba kungu";"2014-10-29";3;10;"SEMS";123;1.854;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"5876";"Siganus sutor";"Tasi uzi";"Mwamba kungu";"2014-10-29";3;10;"SEMS";122;4.8;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"5878";"Siganus sutor";"Tasi uzi";"Mwamba kungu";"2014-10-29";3;10;"SEMS";123;4.5;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"5880";"Lethrinus mahsena";"Changu tuku";"Mwamba kungu";"2014-05-10";1;5;"SEMS";111;0.2625;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"5882";"Siganus sutor";"Tasi uzi";"Mwamba kungu";"2014-05-10";1;5;"SEMS";111;2.5;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"5884";"Lutjanus fulviflamma";"Changu ginge kawaida";"Mwamba kungu";"2014-05-11";1;5;"SEMS";108;1.071;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"5885";"Lethrinus lentjan ";"Changu njana";"Mwamba kungu";"2014-05-11";1;5;"SEMS";108;0.644;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"5890";"Scarus ghobban";"Pono kawaida";"Mwamba kungu";"2014-05-11";1;5;"SEMS";108;0.418;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"5894";"Lethrinus lentjan ";"Changu njana";"Mwamba kungu";"2014-05-11";1;5;"SEMS";113;0.0315;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"5896";"Lethrinus mahsena";"Changu tuku";"Mwamba kungu";"2014-05-11";1;5;"SEMS";113;0.0245;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"5902";"Leptoscarus vaigiensis";"Pono bodwe";"Mwamba kungu";"2014-05-14";2;5;"SEMS";75;0.095;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"5903";"Siganus sutor";"Tasi uzi";"Mwamba kungu";"2014-05-14";2;5;"SEMS";75;0.43;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"5914";"Lutjanus fulviflamma";"Changu ginge kawaida";"Mwamba kungu";"2014-05-15";2;5;"SEMS";88;0.733909090909091;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"5916";"Scarus ghobban";"Pono kawaida";"Mwamba kungu";"2014-05-15";2;5;"SEMS";88;0.0139090909090909;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"5922";"Lethrinus mahsena";"Changu tuku";"Mwamba kungu";"2014-05-28";3;5;"SEMS";65;0.114;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"5929";"Lutjanus fulviflamma";"Changu ginge kawaida";"Mwamba kungu";"2014-09-10";2;9;"SEMS";108;2.343;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"5930";"Lethrinus lentjan ";"Changu njana";"Mwamba kungu";"2014-09-10";2;9;"SEMS";108;0.33;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"5933";"Lethrinus mahsena";"Changu tuku";"Mwamba kungu";"2014-09-10";2;9;"SEMS";114;1.25;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"5937";"Lutjanus fulviflamma";"Changu ginge kawaida";"Mwamba kungu";"2014-09-13";2;9;"SEMS";108;0.802;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"5938";"Lethrinus lentjan ";"Changu njana";"Mwamba kungu";"2014-09-13";2;9;"SEMS";108;1.325;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"5944";"Scarus ghobban";"Pono kawaida";"Mwamba kungu";"2014-09-13";2;9;"SEMS";108;0.38;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"5951";"Leptoscarus vaigiensis";"Pono bodwe";"Mwamba kungu";"2014-09-22";4;9;"SEMS";122;0.0333333333333333;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"5953";"Siganus sutor";"Tasi uzi";"Mwamba kungu";"2014-09-22";4;9;"SEMS";122;0.253333333333333;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"5955";"Scarus ghobban";"Pono kawaida";"Mwamba kungu";"2014-09-22";4;9;"SEMS";122;0.231;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"5965";"Lutjanus fulviflamma";"Changu ginge kawaida";"Nyombi";"2014-04-16";2;4;"SEMS";121;0.8;1;1.36749134193451;1.21914059880912;-0.643425641301779;548682.151081067;9326337.07310514
"5969";"Scarus ghobban";"Pono kawaida";"Nyombi";"2014-04-16";2;4;"SEMS";121;0.19;1;1.36749134193451;1.21914059880912;-0.643425641301779;548682.151081067;9326337.07310514
"5971";"Siganus sutor";"Tasi uzi";"Mwamba kungu";"2014-03-12";1;3;"NEMS";114;4;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"5975";"Lutjanus fulviflamma";"Changu ginge kawaida";"Mwamba kungu";"2014-03-16";2;3;"NEMS";88;0.124;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"5976";"Lethrinus lentjan ";"Changu njana";"Mwamba kungu";"2014-03-16";2;3;"NEMS";88;0.122727272727273;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"5977";"Lethrinus mahsena";"Changu tuku";"Mwamba kungu";"2014-03-16";2;3;"NEMS";88;0.0110909090909091;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"5986";"Scarus ghobban";"Pono kawaida";"Mwamba kungu";"2014-03-16";2;3;"NEMS";88;0.149363636363636;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"5989";"Siganus sutor";"Tasi uzi";"Mwamba kungu";"2014-03-16";2;3;"NEMS";88;0.333;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"5994";"Leptoscarus vaigiensis";"Pono bodwe";"Mwamba kungu";"2014-03-16";2;3;"NEMS";92;0.2;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"6003";"Leptoscarus vaigiensis";"Pono bodwe";"Mwamba kungu";"2014-03-16";2;3;"NEMS";72;0.0285714285714286;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"6007";"Lutjanus fulviflamma";"Changu ginge kawaida";"Mwamba kungu";"2014-03-27";4;3;"NEMS";109;0.679;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"6008";"Lethrinus lentjan ";"Changu njana";"Mwamba kungu";"2014-03-27";4;3;"NEMS";109;3.696;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"6017";"Scarus ghobban";"Pono kawaida";"Mwamba kungu";"2014-03-29";4;3;"NEMS";121;0.377;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"6019";"Leptoscarus vaigiensis";"Pono bodwe";"Mwamba kungu";"2014-03-29";4;3;"NEMS";97;0.45;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"6033";"Leptoscarus vaigiensis";"Pono bodwe";"Mwamba kungu";"2014-03-30";3;3;"NEMS";121;0.16;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"6035";"Scarus ghobban";"Pono kawaida";"Mwamba kungu";"2014-03-30";3;3;"NEMS";121;0.45;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"6050";"Lethrinus mahsena";"Changu tuku";"Mwamba kungu";"2014-04-24";4;4;"SEMS";116;0.88;1;1.30145783458996;1.67521308927772;-0.643425641301779;548675.73890459;9326615.65382892
"6060";"Lethrinus mahsena";"Changu tuku";"Nyombi";"2014-05-11";1;5;"SEMS";113;0.109;1;1.36749134193451;1.21914059880912;-0.643425641301779;548682.151081067;9326337.07310514
"6062";"Leptoscarus vaigiensis";"Pono bodwe";"Nyombi";"2014-05-14";2;5;"SEMS";119;3;1;1.36749134193451;1.21914059880912;-0.643425641301779;548682.151081067;9326337.07310514
"6064";"Lutjanus fulviflamma";"Changu ginge kawaida";"Nyombi";"2014-05-21";4;5;"SEMS";102;0.16;1;1.36749134193451;1.21914059880912;-0.643425641301779;548682.151081067;9326337.07310514
"6075";"Lethrinus lentjan ";"Changu njana";"Mwenda Maji";"2014-03-22";2;3;"NEMS";54;2.176;0;-0.39795169942758;-1.53998002329623;0.909528346065706;549566.628643792;9322334.21065016
"6076";"Lethrinus mahsena";"Changu tuku";"Mwenda Maji";"2014-03-22";2;3;"NEMS";54;0.092;0;-0.39795169942758;-1.53998002329623;0.909528346065706;549566.628643792;9322334.21065016
"6080";"Leptoscarus vaigiensis";"Pono bodwe";"Mwenda Maji";"2014-09-11";2;9;"SEMS";62;1.5;0;-0.39795169942758;-1.53998002329623;0.909528346065706;549566.628643792;9322334.21065016
"6082";"Scarus ghobban";"Pono kawaida";"Mwenda Maji";"2014-09-11";2;9;"SEMS";62;0.225;0;-0.39795169942758;-1.53998002329623;0.909528346065706;549566.628643792;9322334.21065016
"6083";"Siganus sutor";"Tasi uzi";"Mwenda Maji";"2014-09-11";2;9;"SEMS";62;0.155;0;-0.39795169942758;-1.53998002329623;0.909528346065706;549566.628643792;9322334.21065016
"6086";"Lethrinus mahsena";"Changu tuku";"Mwenda Maji";"2014-09-25";3;9;"SEMS";62;0.16;0;-0.39795169942758;-1.53998002329623;0.909528346065706;549566.628643792;9322334.21065016
"6099";"Lutjanus fulviflamma";"Changu ginge kawaida";"Mchakati";"2014-06-03";3;6;"SEMS";21;0.0344444444444444;0;-0.305043948021785;-2.04580773218724;0.909528346065706;549860.649830043;9322418.34792694
"6101";"Leptoscarus vaigiensis";"Pono bodwe";"Mchakati";"2014-06-03";3;6;"SEMS";21;0.103333333333333;0;-0.305043948021785;-2.04580773218724;0.909528346065706;549860.649830043;9322418.34792694
"6102";"Siganus sutor";"Tasi uzi";"Mchakati";"2014-06-03";3;6;"SEMS";21;0.247777777777778;0;-0.305043948021785;-2.04580773218724;0.909528346065706;549860.649830043;9322418.34792694
"6105";"Lutjanus fulviflamma";"Changu ginge kawaida";"Mchakati";"2014-06-05";1;6;"SEMS";21;0.015;0;-0.305043948021785;-2.04580773218724;0.909528346065706;549860.649830043;9322418.34792694
"6107";"Lethrinus lentjan ";"Changu njana";"Mchakati";"2014-06-05";1;6;"SEMS";21;0.005;0;-0.305043948021785;-2.04580773218724;0.909528346065706;549860.649830043;9322418.34792694
"6110";"Leptoscarus vaigiensis";"Pono bodwe";"Mchakati";"2014-06-05";1;6;"SEMS";21;0.128333333333333;0;-0.305043948021785;-2.04580773218724;0.909528346065706;549860.649830043;9322418.34792694
"6112";"Siganus sutor";"Tasi uzi";"Mchakati";"2014-06-05";1;6;"SEMS";21;1.05833333333333;0;-0.305043948021785;-2.04580773218724;0.909528346065706;549860.649830043;9322418.34792694
"6114";"Lutjanus fulviflamma";"Changu ginge kawaida";"Mchakati";"2014-06-14";2;6;"SEMS";9;0.076;0;-0.305043948021785;-2.04580773218724;0.909528346065706;549860.649830043;9322418.34792694
"6120";"Leptoscarus vaigiensis";"Pono bodwe";"Mchakati";"2014-06-14";2;6;"SEMS";9;0.922;0;-0.305043948021785;-2.04580773218724;0.909528346065706;549860.649830043;9322418.34792694
"6123";"Scarus ghobban";"Pono kawaida";"Mchakati";"2014-06-14";2;6;"SEMS";9;0.012;0;-0.305043948021785;-2.04580773218724;0.909528346065706;549860.649830043;9322418.34792694
"6124";"Siganus sutor";"Tasi uzi";"Mchakati";"2014-06-14";2;6;"SEMS";9;0.042;0;-0.305043948021785;-2.04580773218724;0.909528346065706;549860.649830043;9322418.34792694
"6127";"Lutjanus fulviflamma";"Changu ginge kawaida";"Mchakati";"2014-05-19";2;5;"SEMS";21;0.229384615384615;0;-0.305043948021785;-2.04580773218724;0.909528346065706;549860.649830043;9322418.34792694
"6128";"Leptoscarus vaigiensis";"Pono bodwe";"Mchakati";"2014-05-19";2;5;"SEMS";21;0.0124615384615385;0;-0.305043948021785;-2.04580773218724;0.909528346065706;549860.649830043;9322418.34792694
"6130";"Scarus ghobban";"Pono kawaida";"Mchakati";"2014-05-19";2;5;"SEMS";21;0.0604615384615385;0;-0.305043948021785;-2.04580773218724;0.909528346065706;549860.649830043;9322418.34792694
"6131";"Lethrinus lentjan ";"Changu njana";"Mchakati";"2014-05-19";2;5;"SEMS";31;0.0525;0;-0.305043948021785;-2.04580773218724;0.909528346065706;549860.649830043;9322418.34792694
"6134";"Leptoscarus vaigiensis";"Pono bodwe";"Mchakati";"2014-05-19";2;5;"SEMS";31;0.41;0;-0.305043948021785;-2.04580773218724;0.909528346065706;549860.649830043;9322418.34792694
"6135";"Scarus ghobban";"Pono kawaida";"Mchakati";"2014-05-19";2;5;"SEMS";31;0.039;0;-0.305043948021785;-2.04580773218724;0.909528346065706;549860.649830043;9322418.34792694
"6136";"Siganus sutor";"Tasi uzi";"Mchakati";"2014-05-19";2;5;"SEMS";31;3.182;0;-0.305043948021785;-2.04580773218724;0.909528346065706;549860.649830043;9322418.34792694
"6137";"Leptoscarus vaigiensis";"Pono bodwe";"Mchakati";"2014-10-18";4;10;"SEMS";31;0.075;0;-0.305043948021785;-2.04580773218724;0.909528346065706;549860.649830043;9322418.34792694
"6138";"Scarus ghobban";"Pono kawaida";"Mchakati";"2014-10-18";4;10;"SEMS";31;0.215;0;-0.305043948021785;-2.04580773218724;0.909528346065706;549860.649830043;9322418.34792694
"6139";"Siganus sutor";"Tasi uzi";"Mchakati";"2014-10-18";4;10;"SEMS";31;1.99;0;-0.305043948021785;-2.04580773218724;0.909528346065706;549860.649830043;9322418.34792694
"6148";"Leptoscarus vaigiensis";"Pono bodwe";"Mchakati";"2014-12-03";1;12;"NEMS";31;0.205;0;-0.305043948021785;-2.04580773218724;0.909528346065706;549860.649830043;9322418.34792694
"6149";"Scarus ghobban";"Pono kawaida";"Mchakati";"2014-12-03";1;12;"NEMS";31;0.04;0;-0.305043948021785;-2.04580773218724;0.909528346065706;549860.649830043;9322418.34792694
"6150";"Siganus sutor";"Tasi uzi";"Mchakati";"2014-12-03";1;12;"NEMS";31;1.705;0;-0.305043948021785;-2.04580773218724;0.909528346065706;549860.649830043;9322418.34792694
"6151";"Lethrinus lentjan ";"Changu njana";"Mchakati";"2014-12-16";4;12;"NEMS";31;0.065;0;-0.305043948021785;-2.04580773218724;0.909528346065706;549860.649830043;9322418.34792694
"6152";"Leptoscarus vaigiensis";"Pono bodwe";"Mchakati";"2014-12-16";4;12;"NEMS";31;0.225;0;-0.305043948021785;-2.04580773218724;0.909528346065706;549860.649830043;9322418.34792694
"6154";"Scarus ghobban";"Pono kawaida";"Mchakati";"2014-12-16";4;12;"NEMS";31;0.395;0;-0.305043948021785;-2.04580773218724;0.909528346065706;549860.649830043;9322418.34792694
"6155";"Siganus sutor";"Tasi uzi";"Mchakati";"2014-12-16";4;12;"NEMS";31;3.04;0;-0.305043948021785;-2.04580773218724;0.909528346065706;549860.649830043;9322418.34792694
"6160";"Lutjanus fulviflamma";"Changu ginge kawaida";"Mchakati";"2014-12-22";3;12;"NEMS";21;0.0533333333333333;0;-0.305043948021785;-2.04580773218724;0.909528346065706;549860.649830043;9322418.34792694
